,Id,SalePrice,MSSubClass,MSZoning,LotFrontage,LotArea,Street,LotShape,LandContour,Utilities,LotConfig,LandSlope,Neighborhood,Condition1,Condition2,BldgType,HouseStyle,OverallQual,OverallCond,YearBuilt,YearRemodAdd,RoofStyle,RoofMatl,Exterior1st,Exterior2nd,MasVnrType,ExterQual,ExterCond,Foundation,BsmtQual,BsmtCond,BsmtExposure,BsmtFinType1,BsmtFinSF1,BsmtFinType2,BsmtUnfSF,TotalBsmtSF,Heating,HeatingQC,CentralAir,Electrical,1stFlrSF,2ndFlrSF,GrLivArea,BsmtFullBath,FullBath,BedroomAbvGr,KitchenAbvGr,KitchenQual,TotRmsAbvGrd,Functional,Fireplaces,FireplaceQu,GarageType,GarageYrBlt,GarageFinish,GarageCars,GarageArea,GarageQual,GarageCond,PavedDrive,WoodDeckSF,OpenPorchSF,MoSold,YrSold,SaleType,SaleCondition
915,916,75000.0,0.8235294117647058,0.3333333333333333,0.0670926517571885,0.0032765430367617844,1.0,0.0,0.3333333333333333,1.0,0.0,0.0,0.5,0.6666666666666666,1.0,0.5,1.0,0.3333333333333333,0.5,0.2773722627737226,0.6290322580645161,0.0,0.0,1.0,1.0,0.6666666666666666,0.3333333333333333,1.0,0.6666666666666666,0.5,0.75,0.25,0.8333333333333333,0.0,0.8,0.23373287671232876,0.08936170212765958,1.0,0.25,1.0,1.0,0.04452846040747742,0.26440677966101694,0.14280331574981162,0.0,0.25,0.375,0.3333333333333333,0.25,0.3076923076923077,1.0,0.0,0.0,0.75,0.10723981900452488,0.3333333333333333,0.2,0.19220430107526884,0.6666666666666666,1.0,1.0,0.0,0.0,0.0,0.25,0.6666666666666666,0.6666666666666666
916,917,35311.0,0.0,0.0,0.1597444089456869,0.03599055832106382,1.0,0.0,0.3333333333333333,1.0,0.0,0.0,0.0,0.6666666666666666,1.0,1.0,0.8,0.1111111111111111,0.25,0.4233576642335766,0.9354838709677419,0.0,0.0,0.0,0.42857142857142855,0.0,0.3333333333333333,1.0,0.6666666666666666,0.5,0.75,0.75,0.3333333333333333,0.00885896527285613,0.8,0.1840753424657534,0.07855973813420622,1.0,0.5,0.0,0.5,0.030665826507036337,0.0,0.027505651846269782,0.3333333333333333,0.0,0.125,0.3333333333333333,0.25,0.15384615384615385,1.0,0.0,0.0,0.25,0.11221719457013574,0.3333333333333333,0.2,0.20698924731182797,0.6666666666666666,1.0,1.0,0.0,0.0,0.8181818181818182,0.0,0.6666666666666666,0.0
917,918,135000.0,0.0,0.6666666666666666,0.0,0.07403771997475986,1.0,0.0,0.3333333333333333,1.0,0.0,0.0,0.125,0.6666666666666666,1.0,1.0,0.8,0.3333333333333333,0.625,0.3941605839416058,0.8870967741935484,0.0,0.0,0.8571428571428571,0.8571428571428571,0.0,0.3333333333333333,1.0,0.6666666666666666,0.5,0.75,0.25,0.6666666666666666,0.18763288447909285,0.8,0.03210616438356164,0.18559738134206222,1.0,1.0,1.0,0.5,0.18798571728628438,0.0,0.16861341371514696,0.0,0.25,0.375,0.3333333333333333,0.25,0.3076923076923077,1.0,0.0,0.0,0.75,0.11447963800904977,0.6666666666666666,0.2,0.19086021505376347,0.6666666666666666,1.0,1.0,0.0,0.0,0.2727272727272727,0.75,0.6666666666666666,0.6666666666666666
918,919,238000.0,0.2352941176470588,0.6666666666666666,0.329073482428115,0.05527121456449087,1.0,0.3333333333333333,0.3333333333333333,1.0,0.5,0.0,0.4375,0.6666666666666666,1.0,1.0,1.0,0.6666666666666665,0.5,0.12408759124087591,0.29032258064516125,0.0,0.0,0.42857142857142855,0.5714285714285714,0.0,0.6666666666666666,1.0,1.0,1.0,0.75,0.5,0.3333333333333333,0.008504606661941885,1.0,0.18065068493150685,0.1806873977086743,1.0,1.0,1.0,1.0,0.1214030665826507,0.5883777239709443,0.33779201205727205,0.3333333333333333,0.5,0.5,0.3333333333333333,0.5,0.46153846153846156,1.0,0.25,0.5,0.75,0.09773755656108597,0.6666666666666666,0.6000000000000001,0.5598118279569892,0.6666666666666666,1.0,1.0,0.05056179775280899,0.2587601078167116,0.9090909090909091,0.25,0.6666666666666666,0.6666666666666666
919,920,176500.0,0.0,0.6666666666666666,0.2779552715654952,0.0454743041435883,1.0,0.3333333333333333,0.3333333333333333,1.0,0.5,0.0,0.3125,0.6666666666666666,1.0,1.0,0.8,0.5555555555555556,0.875,0.3722627737226277,0.12903225806451613,1.0,0.0,0.14285714285714285,0.14285714285714285,0.0,1.0,1.0,0.6666666666666666,0.75,0.75,0.25,0.6666666666666666,0.09355067328136074,0.2,0.10488013698630136,0.19378068739770868,1.0,1.0,1.0,1.0,0.22684310018903586,0.0,0.20346646571213262,0.3333333333333333,0.25,0.375,0.3333333333333333,0.25,0.3076923076923077,0.3333333333333333,0.25,0.5,0.75,0.09864253393665158,0.3333333333333333,0.4,0.4038978494623656,0.6666666666666666,1.0,1.0,0.0,0.06873315363881402,0.36363636363636365,0.5,0.6666666666666666,0.6666666666666666
920,921,201000.0,0.2352941176470588,0.6666666666666666,0.22364217252396165,0.03347589333707261,1.0,0.3333333333333333,0.3333333333333333,1.0,0.0,0.0,0.4375,0.6666666666666666,1.0,1.0,1.0,0.5555555555555556,0.5,0.10218978102189781,0.24193548387096772,0.0,0.0,0.42857142857142855,0.5714285714285714,0.6666666666666666,0.6666666666666666,0.5,1.0,0.75,1.0,0.25,1.0,0.1442239546420978,0.8,0.0488013698630137,0.1518821603927987,1.0,1.0,1.0,1.0,0.12644402436462926,0.3801452784503632,0.2613036925395629,0.0,0.5,0.375,0.3333333333333333,0.5,0.3846153846153847,1.0,0.0,0.0,0.75,0.09638009049773755,0.6666666666666666,0.4,0.3165322580645162,0.6666666666666666,1.0,1.0,0.21067415730337077,0.11725067385444744,0.5454545454545454,0.25,0.6666666666666666,0.6666666666666666
921,922,145900.0,0.4117647058823529,0.6666666666666666,0.21405750798722045,0.03494823435929795,1.0,0.0,0.3333333333333333,1.0,0.0,0.0,0.125,0.3333333333333333,1.0,0.25,0.2,0.4444444444444445,0.75,0.7956204379562043,0.11290322580645161,0.0,0.0,0.14285714285714285,0.14285714285714285,0.0,0.3333333333333333,1.0,0.6666666666666666,0.5,0.75,0.25,0.6666666666666666,0.1920623671155209,0.8,0.08047945205479451,0.2081833060556465,1.0,0.75,1.0,1.0,0.1970174333123293,0.4493946731234867,0.3515448379804069,0.6666666666666666,0.5,0.5,0.6666666666666666,0.25,0.5384615384615384,1.0,0.0,0.0,0.0,0.9990950226244344,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09433962264150944,0.7272727272727273,0.5,0.6666666666666666,0.6666666666666666
922,923,169990.0,0.0,0.6666666666666666,0.20766773162939295,0.04177241814485031,1.0,0.0,0.3333333333333333,1.0,0.0,0.0,0.625,1.0,1.0,1.0,0.8,0.5555555555555556,0.5,0.014598540145985401,0.03225806451612903,0.0,0.0,0.8571428571428571,0.8571428571428571,0.0,0.6666666666666666,1.0,1.0,0.75,0.75,0.25,1.0,0.004961020552799433,0.8,0.5513698630136986,0.2153846153846154,1.0,1.0,1.0,1.0,0.2062591892459567,0.0,0.1850037678975132,0.0,0.5,0.375,0.3333333333333333,0.5,0.3076923076923077,1.0,0.25,0.75,0.75,0.09095022624434389,1.0,0.4,0.26680107526881724,0.6666666666666666,1.0,1.0,0.0702247191011236,0.0,0.8181818181818182,0.0,1.0,1.0
923,924,193000.0,0.588235294117647,0.6666666666666666,0.1597444089456869,0.03137254901960784,1.0,0.0,0.3333333333333333,1.0,0.0,0.0,0.4375,0.6666666666666666,1.0,0.75,0.8,0.5555555555555556,0.5,0.11678832116788321,0.25806451612903225,0.0,0.0,0.5714285714285714,0.7142857142857142,0.0,0.6666666666666666,1.0,1.0,0.75,0.75,0.25,0.5,0.02923458540042523,1.0,0.2559931506849315,0.26252045826513914,1.0,1.0,1.0,1.0,0.26948120142827137,0.0,0.2417106254709872,0.3333333333333333,0.5,0.25,0.3333333333333333,0.5,0.23076923076923078,1.0,0.25,0.25,0.75,0.09728506787330317,0.6666666666666666,0.4,0.3581989247311828,0.6666666666666666,1.0,1.0,0.0,0.09299191374663074,0.5454545454545454,0.5,0.6666666666666666,0.6666666666666666
924,925,207500.0,0.0,0.6666666666666666,0.2523961661341853,0.041786440440300075,1.0,0.0,0.3333333333333333,1.0,0.0,0.0,0.5625,0.6666666666666666,1.0,1.0,0.8,0.5555555555555556,0.625,0.1970802919708029,0.4516129032258064,0.0,0.0,0.5714285714285714,0.7142857142857142,0.6666666666666666,0.3333333333333333,0.5,0.6666666666666666,0.75,0.75,0.25,0.3333333333333333,0.11073706591070163,0.4,0.0,0.27594108019639935,1.0,0.5,1.0,1.0,0.2839739550514597,0.0,0.25470987189148453,0.3333333333333333,0.5,0.375,0.3333333333333333,0.25,0.3846153846153847,1.0,0.25,0.5,0.75,0.10226244343891402,0.3333333333333333,0.4,0.4112903225806452,0.6666666666666666,1.0,1.0,0.2696629213483146,0.1765498652291105,0.36363636363636365,0.0,0.6666666666666666,0.6666666666666666
925,926,175000.0,0.0,0.6666666666666666,0.0,0.06689102339386291,1.0,0.3333333333333333,0.3333333333333333,1.0,0.5,0.0,0.5625,0.6666666666666666,1.0,1.0,0.8,0.4444444444444445,0.625,0.23357664233576642,0.532258064516129,0.0,0.0,0.8571428571428571,0.8571428571428571,0.0,0.3333333333333333,1.0,1.0,0.75,0.75,0.75,0.6666666666666666,0.13589652728561305,0.4,0.11386986301369863,0.18428805237315876,1.0,0.5,1.0,1.0,0.16635160680529298,0.0,0.1492087415222306,0.0,0.5,0.375,0.3333333333333333,0.75,0.3076923076923077,1.0,0.0,0.0,0.75,0.10452488687782806,0.6666666666666666,0.4,0.3629032258064516,0.6666666666666666,1.0,1.0,0.12640449438202248,0.0,0.1818181818181818,0.5,0.6666666666666666,0.0
926,927,285000.0,0.2352941176470588,0.6666666666666666,0.2971246006389776,0.05000817967234569,1.0,0.0,0.3333333333333333,1.0,0.0,0.0,0.9375,0.6666666666666666,1.0,1.0,1.0,0.7777777777777777,0.5,0.0364963503649635,0.08064516129032258,1.0,0.0,0.8571428571428571,0.8571428571428571,0.6666666666666666,0.6666666666666666,1.0,1.0,0.75,0.75,0.25,0.8333333333333333,0.0,0.8,0.5055650684931506,0.1932896890343699,1.0,1.0,1.0,1.0,0.18903591682419657,0.5520581113801453,0.38432554634513943,0.0,0.5,0.5,0.3333333333333333,0.75,0.6153846153846154,1.0,0.25,0.75,1.0,0.0923076923076923,1.0,0.6000000000000001,0.4408602150537635,0.6666666666666666,1.0,1.0,0.07303370786516854,0.13477088948787064,0.36363636363636365,0.25,0.6666666666666666,0.6666666666666666
927,928,176000.0,0.2352941176470588,0.6666666666666666,0.0,0.04019724695599336,1.0,0.0,0.3333333333333333,1.0,0.0,0.0,0.5625,0.3333333333333333,1.0,1.0,1.0,0.6666666666666665,0.5,0.2992700729927007,0.6774193548387096,0.0,0.0,0.14285714285714285,0.14285714285714285,0.6666666666666666,0.3333333333333333,1.0,0.6666666666666666,0.5,0.75,0.25,0.3333333333333333,0.09780297661233169,0.8,0.11986301369863013,0.13617021276595745,1.0,0.75,1.0,1.0,0.16047048939298464,0.4261501210653753,0.3097211755840241,0.0,0.5,0.5,0.3333333333333333,0.25,0.5384615384615384,1.0,0.25,0.75,0.75,0.1085972850678733,0.6666666666666666,0.4,0.3266129032258065,0.6666666666666666,1.0,1.0,0.0,0.05795148247978437,0.2727272727272727,0.5,0.6666666666666666,0.6666666666666666
928,929,236500.0,0.0,0.6666666666666666,0.0,0.04925564981654163,1.0,0.0,0.3333333333333333,1.0,0.0,0.0,0.6875,0.6666666666666666,1.0,1.0,0.8,0.7777777777777777,0.5,0.06569343065693431,0.16129032258064516,1.0,0.0,0.8571428571428571,0.8571428571428571,0.0,0.6666666666666666,1.0,1.0,0.75,0.75,0.75,0.8333333333333333,0.0,0.8,0.7504280821917808,0.28690671031096565,1.0,1.0,1.0,1.0,0.3053980256248687,0.0,0.27392614920874153,0.0,0.5,0.375,0.3333333333333333,0.75,0.3846153846153847,1.0,0.25,0.5,0.75,0.09411764705882353,0.6666666666666666,0.4,0.35080645161290325,0.6666666666666666,1.0,1.0,0.14185393258426965,0.20350404312668466,0.4545454545454545,0.75,0.6666666666666666,0.6666666666666666
929,930,222000.0,0.2352941176470588,0.6666666666666666,0.0,0.05471499684498352,1.0,0.3333333333333333,0.3333333333333333,1.0,0.5,0.0,0.625,0.6666666666666666,1.0,1.0,1.0,0.6666666666666665,0.5,0.07299270072992702,0.17741935483870966,0.0,0.0,0.42857142857142855,0.5714285714285714,0.6666666666666666,0.3333333333333333,1.0,1.0,0.75,0.75,0.25,0.8333333333333333,0.0,0.8,0.4126712328767123,0.15777414075286417,1.0,0.75,1.0,1.0,0.1384162990968284,0.6019370460048427,0.3583270535041447,0.0,0.5,0.5,0.3333333333333333,0.5,0.46153846153846156,1.0,0.25,0.5,1.0,0.09457013574660633,1.0,0.4,0.43145161290322587,0.6666666666666666,1.0,1.0,0.0,0.0,0.9090909090909091,0.0,0.6666666666666666,0.6666666666666666
930,931,201000.0,0.0,0.6666666666666666,0.23322683706070285,0.03564000093481969,1.0,0.3333333333333333,1.0,1.0,0.0,0.0,0.875,0.6666666666666666,1.0,1.0,0.8,0.7777777777777777,0.5,0.021897810218978103,0.06451612903225806,0.0,0.0,0.8571428571428571,0.8571428571428571,0.0,0.6666666666666666,1.0,1.0,0.75,0.75,0.75,1.0,0.002834868887313962,0.8,0.6207191780821918,0.23993453355155483,1.0,1.0,1.0,1.0,0.2377651753833228,0.0,0.2132629992464205,0.0,0.5,0.375,0.3333333333333333,0.5,0.3846153846153847,1.0,0.0,0.0,0.75,0.09140271493212669,1.0,0.6000000000000001,0.4099462365591398,0.6666666666666666,1.0,1.0,0.0702247191011236,0.02425876010781671,0.5454545454545454,0.75,0.6666666666666666,0.6666666666666666
931,932,117500.0,0.0,0.6666666666666666,0.22364217252396165,0.03645796816938933,1.0,0.0,0.3333333333333333,1.0,0.0,0.0,0.3125,0.6666666666666666,1.0,1.0,0.8,0.4444444444444445,0.625,0.3284671532846715,0.7419354838709677,0.0,0.0,0.8571428571428571,0.8571428571428571,0.0,0.3333333333333333,1.0,0.6666666666666666,0.5,0.75,0.25,0.3333333333333333,0.059886605244507445,0.6000000000000001,0.05179794520547945,0.1513911620294599,1.0,1.0,1.0,1.0,0.12413358538122242,0.0,0.11134137151469481,0.0,0.25,0.25,0.3333333333333333,0.25,0.23076923076923078,1.0,0.0,0.0,0.25,0.11040723981900452,0.3333333333333333,0.2,0.28830645161290325,0.6666666666666666,1.0,1.0,0.0,0.0,0.5454545454545454,0.75,0.6666666666666666,0.6666666666666666
932,933,320000.0,0.0,0.6666666666666666,0.268370607028754,0.04847040127135478,1.0,0.3333333333333333,0.3333333333333333,1.0,0.5,0.0,0.8125,1.0,1.0,1.0,0.8,0.8888888888888888,0.5,0.014598540145985401,0.04838709677419355,1.0,0.0,0.8571428571428571,0.42857142857142855,1.0,1.0,1.0,1.0,1.0,1.0,0.25,0.8333333333333333,0.0,0.8,0.8154965753424657,0.311783960720131,1.0,1.0,1.0,1.0,0.32997269481201424,0.0,0.29596834966088925,0.0,0.5,0.375,0.3333333333333333,0.75,0.46153846153846156,1.0,0.25,0.75,0.75,0.09095022624434389,1.0,0.6000000000000001,0.5295698924731184,0.6666666666666666,1.0,1.0,0.0,0.2574123989218329,0.1818181818181818,0.25,0.6666666666666666,0.6666666666666666
933,934,190000.0,0.0,0.6666666666666666,0.2012779552715655,0.033592745799153986,1.0,0.0,0.3333333333333333,1.0,0.25,0.0,0.6875,0.6666666666666666,1.0,1.0,0.8,0.6666666666666665,0.5,0.0437956204379562,0.11290322580645161,0.0,0.0,0.8571428571428571,0.8571428571428571,0.6666666666666666,0.6666666666666666,1.0,1.0,0.75,0.75,0.75,1.0,0.0035435861091424525,0.8,0.6335616438356164,0.24549918166939447,1.0,1.0,1.0,1.0,0.2449065322411258,0.0,0.21966842501883949,0.0,0.5,0.375,0.3333333333333333,0.5,0.3076923076923077,1.0,0.0,0.0,0.75,0.09276018099547512,0.6666666666666666,0.4,0.3830645161290323,0.6666666666666666,1.0,1.0,0.1348314606741573,0.04851752021563342,0.6363636363636364,0.75,0.6666666666666666,0.6666666666666666
934,935,242000.0,0.0,0.6666666666666666,1.0,0.12316249503377036,1.0,1.0,1.0,1.0,0.0,0.5,0.3125,1.0,1.0,1.0,0.8,0.6666666666666665,0.75,0.35766423357664234,0.04838709677419355,0.5,1.0,0.2857142857142857,0.0,0.0,0.3333333333333333,1.0,0.6666666666666666,0.75,0.75,1.0,1.0,0.07530120481927711,0.8,0.0684931506849315,0.09574468085106384,1.0,1.0,1.0,1.0,0.3644192396555345,0.0,0.3268651092690279,0.3333333333333333,0.5,0.5,0.3333333333333333,0.5,0.5384615384615384,1.0,0.25,0.75,0.75,0.11221719457013574,0.6666666666666666,0.4,0.33938172043010756,0.6666666666666666,1.0,1.0,0.0,0.0,0.9090909090909091,0.5,0.6666666666666666,0.6666666666666666
935,936,79900.0,0.05882352941176469,0.6666666666666666,0.16613418530351437,0.021150295636729065,1.0,0.3333333333333333,0.3333333333333333,1.0,0.0,0.0,0.0625,0.6666666666666666,1.0,1.0,0.8,0.3333333333333333,0.5,0.5912408759124087,0.8870967741935484,0.0,0.0,0.14285714285714285,0.14285714285714285,0.6666666666666666,0.3333333333333333,0.5,1.0,0.25,0.75,0.5,0.8333333333333333,0.0,0.8,0.2568493150684931,0.09819967266775778,1.0,0.75,1.0,1.0,0.086746481831548,0.0,0.0778070836473248,0.0,0.25,0.125,0.3333333333333333,0.25,0.23076923076923078,1.0,0.0,0.0,0.25,0.11447963800904977,0.3333333333333333,0.4,0.3548387096774194,0.6666666666666666,1.0,1.0,0.0,0.0,0.4545454545454545,0.0,0.6666666666666666,0.6666666666666666
936,937,184900.0,0.0,0.6666666666666666,0.21405750798722045,0.04105260697842903,1.0,0.0,0.3333333333333333,1.0,0.0,0.0,0.4375,0.6666666666666666,1.0,1.0,0.8,0.6666666666666665,0.5,0.051094890510948905,0.12903225806451613,0.0,0.0,0.8571428571428571,0.8571428571428571,0.3333333333333333,0.6666666666666666,1.0,1.0,0.75,0.75,0.25,1.0,0.14759036144578314,0.8,0.1468321917808219,0.19247135842880525,1.0,1.0,1.0,1.0,0.1818945599663936,0.0,0.16314996232102486,0.3333333333333333,0.5,0.25,0.3333333333333333,0.5,0.23076923076923078,1.0,0.0,0.0,0.75,0.09321266968325792,0.6666666666666666,0.4,0.372983870967742,0.6666666666666666,1.0,1.0,0.0,0.05525606469002696,0.6363636363636364,0.75,0.6666666666666666,0.6666666666666666
937,938,253000.0,0.2352941176470588,0.6666666666666666,0.23961661341853036,0.039145574797260975,1.0,0.0,0.3333333333333333,1.0,0.0,0.0,0.8125,0.6666666666666666,1.0,1.0,1.0,0.6666666666666665,0.5,0.0364963503649635,0.0967741935483871,0.0,0.0,0.8571428571428571,0.8571428571428571,0.0,0.6666666666666666,1.0,1.0,0.75,0.75,0.5,1.0,0.06041814316087881,0.8,0.3304794520547945,0.18216039279869067,1.0,1.0,1.0,1.0,0.16362108800672126,0.4154963680387409,0.30840241145440844,0.0,0.5,0.375,0.3333333333333333,0.5,0.46153846153846156,1.0,0.25,0.75,0.75,0.0923076923076923,0.6666666666666666,0.4,0.4630376344086022,0.6666666666666666,1.0,1.0,0.0,0.0646900269541779,0.09090909090909091,0.75,0.6666666666666666,0.6666666666666666
938,939,239799.0,0.2352941176470588,0.6666666666666666,0.23322683706070285,0.034868774685082614,1.0,0.0,0.3333333333333333,1.0,0.0,0.0,0.6875,0.6666666666666666,1.0,1.0,1.0,0.6666666666666665,0.5,0.0072992700729927005,0.03225806451612903,0.0,0.0,0.8571428571428571,0.8571428571428571,0.0,0.6666666666666666,1.0,1.0,0.75,1.0,0.5,1.0,0.08221119773210489,0.8,0.3968321917808219,0.22765957446808513,1.0,1.0,1.0,1.0,0.22201218231463976,0.2765133171912833,0.306706857573474,0.0,0.5,0.375,0.3333333333333333,0.5,0.3846153846153847,1.0,0.0,0.0,0.75,0.09049773755656108,0.6666666666666666,0.6000000000000001,0.5833333333333334,0.6666666666666666,1.0,1.0,0.0,0.12129380053908356,0.6363636363636364,0.0,1.0,1.0
939,940,244400.0,0.2941176470588235,0.6666666666666666,0.0,0.10652270443338241,1.0,0.0,0.3333333333333333,1.0,0.0,0.0,0.5,0.6666666666666666,1.0,1.0,1.0,0.6666666666666665,0.75,0.5182481751824817,1.0,0.0,0.0,0.14285714285714285,0.14285714285714285,0.0,0.3333333333333333,0.5,0.6666666666666666,0.5,0.75,0.5,0.8333333333333333,0.0,0.8,0.4417808219178082,0.16890343698854338,1.0,1.0,1.0,1.0,0.18336483931947067,0.5791767554479419,0.3897889977392615,0.0,0.5,0.5,0.3333333333333333,0.25,0.6153846153846154,1.0,0.5,0.5,0.75,0.12217194570135746,0.3333333333333333,0.2,0.23454301075268819,0.6666666666666666,1.0,1.0,0.03932584269662921,0.0,0.4545454545454545,1.0,0.0,0.6666666666666666
940,941,150900.0,0.4117647058823529,0.6666666666666666,0.1757188498402556,0.053004276800112174,1.0,0.3333333333333333,0.3333333333333333,1.0,0.0,0.0,0.375,0.6666666666666666,1.0,0.25,0.8,0.5555555555555556,0.5,0.2262773722627737,0.5161290322580645,0.0,0.0,0.5714285714285714,0.7142857142857142,0.0,0.3333333333333333,1.0,0.6666666666666666,0.5,0.75,1.0,0.16666666666666666,0.16583982990786678,0.4,0.16952054794520546,0.28281505728314243,1.0,0.5,1.0,1.0,0.29279563116992224,0.0,0.2626224566691786,0.0,0.5,0.5,0.6666666666666666,0.25,0.46153846153846156,1.0,0.0,0.0,0.75,0.10407239819004524,0.3333333333333333,0.4,0.38575268817204306,0.6666666666666666,1.0,1.0,0.028089887640449437,0.0,0.5454545454545454,0.0,0.6666666666666666,0.6666666666666666
941,942,214000.0,0.2352941176470588,0.6666666666666666,0.0,0.03484540419266634,1.0,0.3333333333333333,0.3333333333333333,1.0,0.25,0.0,0.625,1.0,1.0,1.0,1.0,0.6666666666666665,0.5,0.08029197080291971,0.1935483870967742,0.0,0.0,0.8571428571428571,0.8571428571428571,0.6666666666666666,0.6666666666666666,1.0,1.0,0.75,0.75,0.25,0.6666666666666666,0.13678242381289865,0.8,0.09417808219178081,0.1623567921440262,1.0,1.0,1.0,1.0,0.1445074564167192,0.5026634382566586,0.32516955538809345,0.3333333333333333,0.5,0.375,0.3333333333333333,0.5,0.46153846153846156,1.0,0.25,0.5,1.0,0.09502262443438914,0.6666666666666666,0.4,0.26209677419354843,0.6666666666666666,1.0,1.0,0.0,0.0,0.4545454545454545,0.75,0.6666666666666666,0.6666666666666666
942,943,150000.0,0.4117647058823529,0.6666666666666666,0.134185303514377,0.029965645376148077,1.0,0.3333333333333333,0.3333333333333333,1.0,0.0,0.0,0.125,0.6666666666666666,1.0,0.25,0.8,0.3333333333333333,0.25,0.2262773722627737,0.5161290322580645,0.0,0.0,0.14285714285714285,0.14285714285714285,0.0,0.3333333333333333,1.0,1.0,0.75,0.75,1.0,1.0,0.2551381998582566,0.8,0.0,0.2356792144026187,1.0,0.5,1.0,1.0,0.23230413778617937,0.0,0.20836473247927656,0.6666666666666666,0.5,0.5,0.6666666666666666,0.25,0.46153846153846156,1.0,0.0,0.0,0.0,0.9986425339366516,0.0,0.0,0.0,0.0,0.0,0.0,0.22542134831460672,0.0,0.6363636363636364,0.25,0.3333333333333333,0.0
943,944,143000.0,0.4117647058823529,0.6666666666666666,0.3194888178913738,0.11077613405314449,1.0,0.0,0.6666666666666666,1.0,0.0,0.0,0.375,0.6666666666666666,1.0,0.25,0.8,0.4444444444444445,0.375,0.2992700729927007,0.6774193548387096,0.0,0.0,0.42857142857142855,0.7142857142857142,0.0,0.3333333333333333,1.0,0.6666666666666666,0.5,0.75,0.75,0.8333333333333333,0.0,0.8,0.6986301369863013,0.2671031096563012,1.0,0.5,1.0,1.0,0.27263180004200793,0.0,0.24453654860587792,0.0,0.5,0.5,0.6666666666666666,0.25,0.46153846153846156,1.0,0.0,0.0,0.75,0.1085972850678733,0.3333333333333333,0.4,0.38709677419354843,0.6666666666666666,1.0,0.5,0.0,0.0,0.4545454545454545,0.25,0.6666666666666666,0.6666666666666666
944,945,137500.0,0.0,0.6666666666666666,0.0,0.06111383766855968,1.0,0.3333333333333333,0.3333333333333333,0.0,1.0,0.0,0.875,0.6666666666666666,1.0,1.0,0.6000000000000001,0.5555555555555556,0.625,0.3795620437956204,0.8548387096774193,0.0,0.0,0.42857142857142855,0.5714285714285714,0.6666666666666666,0.3333333333333333,1.0,0.6666666666666666,0.5,0.75,0.25,1.0,0.01966690290574061,0.6000000000000001,0.15154109589041095,0.13404255319148936,1.0,0.75,1.0,0.5,0.21214030665826505,0.0,0.19027882441597588,0.0,0.25,0.375,0.3333333333333333,0.5,0.3846153846153847,1.0,0.25,0.75,0.5,0.11357466063348416,0.6666666666666666,0.4,0.3528225806451613,0.6666666666666666,1.0,1.0,0.0,0.15902964959568733,0.0,0.75,0.0,0.0
945,946,124900.0,0.17647058823529413,0.3333333333333333,0.3130990415335463,0.035149220594077914,1.0,0.0,0.3333333333333333,1.0,0.5,0.0,0.1875,0.6666666666666666,1.0,1.0,0.2,0.4444444444444445,0.625,0.875912408759124,0.24193548387096772,1.0,0.0,0.8571428571428571,0.8571428571428571,0.0,0.3333333333333333,1.0,0.3333333333333333,0.5,0.75,0.25,0.5,0.1927710843373494,0.8,0.0,0.17806873977086746,1.0,0.5,1.0,1.0,0.1793740810754043,0.27167070217917677,0.2891861341371515,0.0,0.25,0.25,0.3333333333333333,0.25,0.3846153846153847,1.0,0.0,0.0,0.25,0.11131221719457013,0.3333333333333333,0.4,0.3064516129032258,0.6666666666666666,1.0,1.0,0.033707865168539325,0.0,0.7272727272727273,0.75,0.6666666666666666,0.6666666666666666
946,947,143000.0,0.3529411764705882,0.6666666666666666,0.22364217252396165,0.03207833789057935,1.0,0.0,0.3333333333333333,1.0,0.0,0.0,0.3125,0.6666666666666666,1.0,1.0,0.6000000000000001,0.4444444444444445,0.625,0.3503649635036496,0.7903225806451613,0.0,0.0,0.42857142857142855,0.5714285714285714,0.6666666666666666,0.3333333333333333,0.5,0.6666666666666666,0.5,0.75,0.75,0.6666666666666666,0.13253012048192772,0.2,0.04366438356164383,0.1872340425531915,1.0,0.5,1.0,1.0,0.17013232514177695,0.0,0.15259984928409948,0.3333333333333333,0.25,0.375,0.3333333333333333,0.25,0.3076923076923077,1.0,0.25,0.5,0.75,0.11176470588235293,0.6666666666666666,0.2,0.5349462365591399,0.6666666666666666,1.0,1.0,0.06039325842696629,0.0,0.1818181818181818,0.0,0.6666666666666666,0.6666666666666666
947,948,270000.0,0.0,0.6666666666666666,0.2715654952076677,0.06186636752436373,1.0,0.0,0.3333333333333333,1.0,0.0,0.0,0.875,0.6666666666666666,1.0,1.0,0.8,0.7777777777777777,0.5,0.0437956204379562,0.0967741935483871,1.0,0.0,0.8571428571428571,0.8571428571428571,0.6666666666666666,0.6666666666666666,1.0,1.0,0.75,0.75,0.75,1.0,0.2303330970942594,0.8,0.1352739726027397,0.2644844517184943,1.0,1.0,1.0,1.0,0.27200168031926064,0.0,0.2439713639788998,0.3333333333333333,0.5,0.375,0.3333333333333333,0.5,0.5384615384615384,1.0,0.25,0.75,0.75,0.09276018099547512,1.0,0.6000000000000001,0.5430107526881721,0.6666666666666666,1.0,1.0,0.0,0.339622641509434,0.9090909090909091,0.25,0.6666666666666666,0.6666666666666666
